id,Price
300000,79.56527
300001,81.23997
300002,80.61839
300003,81.000885
300004,78.270004
300005,79.02626
300006,78.601006
300007,81.43808
300008,84.746895
300009,78.132744
300010,79.36213
300011,77.987495
300012,77.9973
300013,80.060104
300014,80.508606
300015,84.62849
300016,79.48011
300017,80.815575
300018,82.74911
300019,80.87156
300020,81.18183
300021,80.83195
300022,78.20469
300023,80.5077
300024,79.382706
300025,78.98719
300026,80.12282
300027,79.08114
300028,82.579155
300029,81.69459
300030,87.20876
300031,77.55445
300032,79.56904
300033,85.11823
300034,76.25188
300035,81.75127
300036,83.751976
300037,84.08897
300038,78.25833
300039,80.772934
300040,82.96624
300041,80.30355
300042,82.62612
300043,79.09959
300044,81.72463
300045,82.56227
300046,82.22194
300047,82.2091
300048,82.55528
300049,77.43661
300050,78.15203
300051,79.037254
300052,80.32424
300053,83.833244
300054,79.70631
300055,78.30629
300056,79.37711
300057,78.57352
300058,84.631584
300059,81.90839
300060,80.66779
300061,79.46876
300062,79.228676
300063,80.64162
300064,76.851395
300065,81.51745
300066,81.93723
300067,83.18517
300068,77.56484
300069,83.07064
300070,79.873856
300071,82.319496
300072,82.62194
300073,81.97408
300074,81.88515
300075,81.29189
300076,77.94763
300077,79.360054
300078,81.033424
300079,78.32353
300080,78.7156
300081,80.12527
300082,79.217705
300083,79.84272
300084,77.48667
300085,80.034836
300086,77.97149
300087,80.16866
300088,84.055824
300089,79.02863
300090,79.70356
300091,83.71006
300092,80.9793
300093,79.51196
300094,79.79136
300095,81.17231
300096,80.1139
300097,78.67222
300098,80.779564
300099,80.8879
300100,81.92398
300101,80.81872
300102,81.760284
300103,77.387596
300104,82.34402
300105,82.91355
300106,80.28692
300107,78.62248
300108,80.25985
300109,82.02773
300110,79.284996
300111,75.19487
300112,80.53649
300113,79.238976
300114,81.204735
300115,82.582664
300116,81.185905
300117,83.806694
300118,80.17388
300119,77.68071
300120,77.79457
300121,82.53452
300122,81.44355
300123,80.69187
300124,83.39603
300125,77.39341
300126,80.96482
300127,80.25237
300128,82.95613
300129,81.227615
300130,83.88146
300131,77.35329
300132,79.88816
300133,81.097786
300134,81.455154
300135,79.882484
300136,79.334305
300137,78.13082
300138,79.286736
300139,80.930214
300140,75.8738
300141,77.32601
300142,79.9547
300143,83.06205
300144,83.99846
300145,81.0286
300146,84.16749
300147,84.71485
300148,78.15638
300149,77.49527
300150,83.14759
300151,79.60036
300152,82.13827
300153,80.88233
300154,87.32885
300155,75.88821
300156,81.29147
300157,79.29481
300158,81.16848
300159,85.20066
300160,78.58523
300161,82.41248
300162,77.720146
300163,85.49697
300164,79.476845
300165,81.115715
300166,84.57987
300167,82.21156
300168,81.725945
300169,81.32441
300170,78.20462
300171,77.805595
300172,80.4521
300173,79.838806
300174,77.848625
300175,79.26681
300176,81.97051
300177,82.50081
300178,80.497246
300179,81.05845
300180,82.96864
300181,78.81991
300182,76.685524
300183,80.31867
300184,83.96676
300185,81.6222
300186,80.45077
300187,80.79615
300188,80.03451
300189,81.816246
300190,79.988655
300191,84.78623
300192,81.47964
300193,79.16654
300194,80.09965
300195,82.63297
300196,77.75181
300197,80.15857
300198,77.43354
300199,78.97695
300200,82.822716
300201,80.70387
300202,81.46374
300203,80.911125
300204,75.24482
300205,77.72054
300206,79.47196
300207,77.20136
300208,76.311
300209,82.499374
300210,76.95324
300211,80.4719
300212,76.612526
300213,79.34905
300214,80.86852
300215,78.12365
300216,78.29957
300217,78.584206
300218,79.79287
300219,82.03726
300220,75.61551
300221,82.122986
300222,79.136894
300223,80.62844
300224,80.05857
300225,82.73754
300226,81.29762
300227,79.82502
300228,81.72056
300229,75.28633
300230,82.92448
300231,79.288445
300232,81.13584
300233,84.80786
300234,83.815285
300235,83.47495
300236,81.80301
300237,80.14976
300238,82.49143
300239,77.06275
300240,82.174355
300241,81.4703
300242,81.327835
300243,75.348885
300244,77.43559
300245,78.71368
300246,83.05688
300247,81.543884
300248,83.700096
300249,83.759224
300250,80.47199
300251,81.51915
300252,80.309586
300253,79.44699
300254,82.42054
300255,82.79933
300256,80.97852
300257,83.38621
300258,81.17829
300259,82.59237
300260,83.53887
300261,77.15865
300262,81.91759
300263,80.47289
300264,80.8344
300265,80.97765
300266,83.17426
300267,82.565865
300268,77.18536
300269,79.70037
300270,84.70358
300271,83.97767
300272,79.695755
300273,79.743004
300274,83.87458
300275,81.89509
300276,77.73437
300277,76.96121
300278,80.17794
300279,79.6014
300280,79.00593
300281,80.47353
300282,79.35257
300283,79.55762
300284,83.60773
300285,80.738106
300286,81.45223
300287,80.273605
300288,78.80688
300289,78.57447
300290,81.998024
300291,79.43011
300292,85.83338
300293,77.153725
300294,83.434425
300295,79.476
300296,80.22882
300297,78.88305
300298,77.000496
300299,82.82502
300300,80.05193
300301,76.99134
300302,76.46424
300303,81.94708
300304,81.18765
300305,78.850555
300306,78.87161
300307,80.14843
300308,81.01919
300309,83.11883
300310,79.69694
300311,84.38386
300312,79.89538
300313,78.092926
300314,80.49366
300315,78.73803
300316,80.89066
300317,82.24279
300318,78.7079
300319,79.62186
300320,82.23319
300321,80.44735
300322,81.7335
300323,78.05288
300324,78.67756
300325,78.712975
300326,82.39434
300327,81.64211
300328,84.03765
300329,77.45605
300330,79.843376
300331,79.842125
300332,80.13913
300333,82.884254
300334,82.9065
300335,82.95377
300336,81.45441
300337,80.73163
300338,76.85885
300339,84.8996
300340,79.03475
300341,80.57087
300342,85.15269
300343,76.70052
300344,81.68929
300345,82.20919
300346,82.8453
300347,81.26531
