id,Price
300000,83.0249
300001,79.02387
300002,78.50674
300003,81.91837
300004,78.11068
300005,79.526375
300006,78.78348
300007,83.93303
300008,81.92942
300009,80.98733
300010,85.70133
300011,79.72796
300012,78.416565
300013,82.56813
300014,81.6075
300015,87.8566
300016,79.70643
300017,85.47405
300018,80.87374
300019,85.03684
300020,80.32394
300021,78.81877
300022,78.849304
300023,77.60706
300024,82.91735
300025,80.71772
300026,80.44106
300027,82.33462
300028,84.65991
300029,86.03527
300030,85.35697
300031,78.99059
300032,85.44262
300033,85.007385
300034,76.02874
300035,82.295166
300036,83.23499
300037,81.86764
300038,79.4141
300039,80.908356
300040,87.69179
300041,80.2669
300042,80.40413
300043,80.91824
300044,84.40604
300045,86.18616
300046,83.34118
300047,85.228935
300048,83.94431
300049,79.13424
300050,74.116844
300051,80.58911
300052,77.89334
300053,83.83481
300054,78.29081
300055,78.09051
300056,74.67984
300057,83.078
300058,80.708855
300059,84.411026
300060,82.36441
300061,79.88468
300062,80.23593
300063,80.87354
300064,79.23283
300065,88.76017
300066,80.76082
300067,79.99548
300068,78.19152
300069,84.364426
300070,81.64269
300071,81.86554
300072,83.9062
300073,86.67483
300074,85.099434
300075,81.39645
300076,79.01462
300077,80.28116
300078,83.38235
300079,81.42654
300080,77.952644
300081,83.333824
300082,78.11396
300083,78.40756
300084,77.47716
300085,78.52279
300086,81.99604
300087,80.93662
300088,80.94258
300089,84.77139
300090,82.4224
300091,82.5481
300092,83.94872
300093,76.93553
300094,77.60865
300095,79.84898
300096,77.53091
300097,76.26975
300098,84.661896
300099,83.75709
300100,81.37273
300101,77.93687
300102,86.1731
300103,76.96764
300104,83.22692
300105,80.24326
300106,80.933136
300107,78.54534
300108,79.372894
300109,80.09245
300110,81.0832
300111,71.731865
300112,81.83035
300113,79.11895
300114,81.0117
300115,78.52118
300116,82.52027
300117,85.645905
300118,80.84194
300119,75.39773
300120,76.40316
300121,80.64571
300122,82.81417
300123,80.586266
300124,81.04259
300125,79.16078
300126,80.482895
300127,77.57705
300128,84.38265
300129,80.78478
300130,86.96949
300131,77.888176
300132,80.878586
300133,82.322914
300134,81.50257
300135,78.28469
300136,78.68615
300137,78.27427
300138,75.09783
300139,82.15087
300140,77.0208
300141,80.41198
300142,78.917206
300143,85.02352
300144,79.60699
300145,82.24231
300146,82.75425
300147,84.89189
300148,81.39153
300149,81.58257
300150,87.36997
300151,78.928604
300152,80.97699
300153,81.09915
300154,84.065346
300155,77.04594
300156,83.4161
300157,78.10296
300158,83.548225
300159,81.2129
300160,80.29689
300161,80.74012
300162,82.02658
300163,81.91104
300164,79.49449
300165,82.10204
300166,83.48103
300167,84.384186
300168,82.83288
300169,78.88927
300170,77.70012
300171,81.866844
300172,79.506096
300173,77.409645
300174,79.451775
300175,76.67591
300176,85.19244
300177,82.60807
300178,79.82667
300179,79.86579
300180,83.6338
300181,82.22523
300182,80.48537
300183,79.25448
300184,83.74476
300185,81.572784
300186,83.854294
300187,84.22793
300188,81.14962
300189,81.24744
300190,84.22677
300191,84.44622
300192,81.306274
300193,79.19711
300194,84.76909
300195,82.52911
300196,77.35237
300197,81.87315
300198,81.199554
300199,80.38726
300200,81.30562
300201,79.796684
300202,78.66575
300203,79.27028
300204,72.96132
300205,83.69416
300206,79.890366
300207,77.33049
300208,76.40998
300209,87.511314
300210,77.76283
300211,82.12048
300212,77.4527
300213,81.48649
300214,83.18008
300215,79.7091
300216,78.4916
300217,79.607
300218,78.7428
300219,81.71635
300220,74.68391
300221,83.29537
300222,80.68993
300223,78.24569
300224,80.63613
300225,84.13263
300226,80.39997
300227,78.829346
300228,88.548744
300229,77.156166
300230,81.06174
300231,76.92155
300232,83.11608
300233,82.43006
300234,85.12769
300235,85.49435
300236,81.31932
300237,79.38479
300238,83.47141
300239,80.414955
300240,82.311676
300241,84.4887
300242,84.63782
300243,77.43421
300244,76.10343
300245,78.13424
300246,77.90675
300247,79.468056
300248,81.3028
300249,84.08801
300250,82.458855
300251,79.79453
300252,75.14727
300253,83.53811
300254,87.55454
300255,79.67341
300256,79.33704
300257,82.62173
300258,83.773094
300259,82.46523
300260,83.36109
300261,77.950645
300262,84.32748
300263,79.928215
300264,81.2118
300265,87.85888
300266,79.44325
300267,83.42424
300268,78.72802
300269,85.928894
300270,84.13299
300271,83.496216
300272,78.93929
300273,76.476234
300274,85.37342
300275,81.274635
300276,80.717476
300277,77.188995
300278,80.85221
300279,77.57562
300280,77.71867
300281,78.15157
300282,82.301796
300283,78.3507
300284,80.45069
300285,81.454254
300286,84.75952
300287,83.58835
300288,80.449585
300289,79.877
300290,86.60845
300291,80.80205
300292,80.81856
300293,82.52782
300294,85.12584
300295,79.3386
300296,78.17891
300297,83.64396
300298,74.68815
300299,82.07751
300300,83.80828
300301,76.58733
300302,82.096306
300303,88.74799
300304,82.172775
300305,78.76858
300306,79.62139
300307,81.0599
300308,80.92411
300309,83.33189
300310,78.29398
300311,82.51205
300312,81.51934
300313,79.46809
300314,79.99124
300315,77.94565
300316,79.27099
300317,79.93844
300318,80.925156
300319,78.118095
300320,81.57628
300321,80.561745
300322,78.800674
300323,80.04164
300324,78.15072
300325,78.48928
300326,83.43926
300327,78.83804
300328,82.69137
300329,79.707016
300330,79.25534
300331,79.38716
300332,84.46749
300333,85.0146
300334,84.37954
300335,85.09814
300336,83.31355
300337,85.19955
300338,77.28342
300339,80.54223
300340,75.174675
300341,78.51623
300342,82.73831
300343,78.06444
300344,80.04723
300345,81.77033
300346,81.64184
300347,80.33968
300348,86.65239
300349,80.803955
300350,81.648575
300351,79.16904
300352,76.62522
300353,78.17404
300354,83.847786
300355,80.16128
300356,74.043106
300357,80.64347
300358,81.26765
300359,85.29454
300360,80.79034
300361,75.16878
300362,79.97186
300363,77.83534
300364,78.85522
300365,78.406166
300366,78.72553
300367,81.91959
300368,83.976974
300369,81.09723
300370,83.09369
300371,86.52308
