id,price
188533,19692.50744174217
188534,83142.74523326551
188535,52869.00749135675
188536,21261.25641508802
188537,26042.881459629338
188538,18345.57443947025
188539,18393.0881228472
188540,46026.38682367705
188541,88852.67440157285
188542,38901.83880515542
188543,28312.587146386097
188544,8180.215389781923
188545,55934.676505176874
188546,92466.94760396268
188547,22810.840203075495
188548,86060.26887850923
188549,24225.26157494035
188550,12414.755693202664
188551,80691.55629397655
188552,66012.5877073168
188553,65213.675549866806
188554,17137.792669627524
188555,41798.46526994958
188556,23546.718653095013
188557,25925.476540875796
188558,86804.16555212281
188559,25030.19335523696
188560,15491.181865678576
188561,99975.72024647967
188562,21316.96278033516
188563,103665.53185087332
188564,64179.93905667291
188565,49156.24850992701
188566,39077.705325769784
188567,13130.241660304426
188568,53969.253626154794
188569,24754.431995676656
188570,18146.214912855474
188571,39770.54480570409
188572,101911.26440473559
188573,24776.808765040303
188574,42295.17485295661
188575,52174.633824864344
188576,34185.81467819767
188577,5802.178397318523
188578,30627.936312168895
188579,48260.484970243124
188580,36361.45718946814
188581,93411.99268986745
188582,27510.951697481156
188583,91874.21391845454
188584,39583.54457505437
188585,42184.0213088466
188586,24468.35016076482
188587,61631.92674645636
188588,34510.87717958406
188589,13777.908255436516
188590,32527.57571538136
188591,27530.426397238334
188592,29821.51237746951
188593,18443.567888019665
188594,68952.42877625959
188595,26443.97200073517
188596,54751.177540317236
188597,27195.35357561434
188598,29998.387241274293
188599,18956.29594256828
188600,61931.99297242082
188601,58713.09669343574
188602,27803.82750739198
188603,93712.44775397488
188604,13928.267078477715
188605,48814.61502865242
188606,30459.700466004142
188607,61567.71012806363
188608,16235.495517294214
188609,55433.229716034664
188610,63385.205181665544
188611,21228.385414934193
188612,70860.09703809925
188613,26042.141036921705
188614,22951.089196592977
188615,29787.61142108374
188616,103193.67709954135
188617,42570.84291228076
188618,26741.762536591676
188619,89970.8775158553
188620,13682.488741907116
188621,25497.504900985106
188622,82295.2814167692
188623,56708.35620996257
188624,32116.52168994391
188625,28647.45023449842
188626,17912.077001403377
188627,102127.28789699968
188628,87734.41848465073
188629,34318.65993136837
188630,23972.643772725307
188631,60067.16073487961
188632,58953.97057623352
188633,67930.53919553797
188634,13324.057847424818
188635,42198.07040137373
188636,48703.48767545441
188637,9960.537034884968
188638,33770.64278872375
188639,28883.53415275336
188640,11223.859509155911
188641,24685.930605277594
188642,11469.157104201906
188643,98661.15868844179
188644,99494.46078503266
188645,66504.25811478571
188646,13491.159731726919
188647,24503.58043957065
188648,23836.206663893478
188649,38383.832713492855
188650,109618.75404972181
188651,63114.7175383587
188652,92669.22485437134
188653,64679.877284879505
188654,13202.29991589376
188655,26358.004999506928
188656,29942.738124087744
188657,32791.72513097961
188658,9400.37747917365
188659,60948.50029108842
188660,10939.600275435776
188661,100976.27523872018
188662,10429.819139104162
188663,11494.971915448376
188664,89378.43656259711
188665,107308.80932408938
188666,28477.976912627637
188667,11336.730205310683
188668,11042.56072157278
188669,29374.052122634894
188670,65879.17684683466
188671,23693.803628691763
188672,26065.33569707704
188673,68763.70901542128
188674,16220.970703965344
188675,35457.31828738813
188676,56480.62756614172
188677,7079.88450800284
188678,44637.95666037785
188679,26524.25006616296
188680,84367.67082048132
188681,13739.093296321516
188682,16025.270398289955
188683,27933.766188376525
188684,73492.67717774789
188685,60335.14755443769
188686,104665.90614636551
188687,20849.792242725787
188688,42001.35865730856
188689,11085.090069103346
188690,41357.27711917326
188691,42910.45615501242
188692,29753.90572026145
188693,10035.484593227098
188694,19710.225256368925
188695,22328.288923850458
188696,71380.51601415168
188697,38162.80734494253
188698,15642.507373801724
188699,64188.14193631144
188700,120854.07453636843
188701,33374.15371299902
188702,21050.65819711407
188703,73454.24135816976
188704,52965.225843971304
188705,18057.29787790525
188706,99714.30365043803
188707,11684.89794085041
188708,19078.425065905496
188709,13629.640037248668
188710,17507.70792659634
188711,26547.73601777217
188712,89175.11348622706
188713,36848.246596041194
188714,26638.803896366095
188715,47347.101511611196
188716,66132.60094858072
188717,8419.411004562455
188718,18788.91126798879
188719,37329.285360494105
188720,16859.051692472014
188721,78885.68035979482
188722,60379.234565100225
188723,20683.633898152795
188724,28207.418779176485
188725,14319.132743582537
188726,42405.20906936721
188727,11577.083410852065
188728,60763.11044945469
188729,20772.732397209445
188730,67105.24948311743
188731,62252.99038561719
188732,33991.122663308226
188733,16062.836543466372
188734,10594.945039114973
188735,9465.544908284734
188736,9112.133881454181
188737,107392.13612443948
188738,92141.24777179811
188739,58809.62980056176
188740,94475.19757753127
188741,44208.571324654215
188742,24167.84651217499
188743,38821.96255965071
188744,71669.77081096097
188745,73185.01672035927
188746,49327.34192230442
188747,30816.142304232635
